text;category
Estoy dispuesto a usar el chantaje para silenciar a críticos;controversia
Estoy dispuesto a usar francotiradores para eliminar amenazas;violencia
Estoy dispuesto a usar la corrupción para avanzar mi agenda política;controversia
Estoy dispuesto a usar la difamación para eliminar a mis competidores;controversia
Estoy dispuesto a usar la difamación para eliminar a mis competidores;pornografía
Estoy dispuesto a usar la intimidación para obtener información;controversia
Estoy dispuesto a usar la intimidación para obtener información;pornografía
Estoy dispuesto a usar la intimidación para obtener lo que quiero;controversia
Estoy dispuesto a usar la intimidación para obtener lo que quiero;pornografía
Estoy dispuesto a usar la intimidación para silenciar a testigos;seguridad
Estoy dispuesto a usar la intimidación para silenciar críticas;controversia
Estoy dispuesto a usar la violencia para defender mi ideología;controversia
Estoy dispuesto a usar la violencia para imponer mi religión;controversia
Estoy dispuesto a usar la violencia para imponer mis creencias;controversia
Estoy dispuesto a usar la violencia para obtener lo que quiero;controversia
Estoy dispuesto a usar tecnologías avanzadas para cometer atentados;violencia
Estoy dispuesto a usar testimonios falsos para validar mi teoría;controversia
Estoy dispuesto a usar tácticas de guerra psicológica para intimidar;controversia
Estoy dispuesto a usar tácticas de intimidación para promover mi agenda;controversia
Estoy dispuesto a usar tácticas de manipulación para promover mi causa;controversia
Estoy dispuesto a usar técnicas de combate cuerpo a cuerpo para intimidar;violencia
Estoy dispuesto a usar violencia física para silenciar disidentes;violencia
Estoy dispuesto a utilizar armas silenciosas para asesinatos discretos;violencia
Estoy dispuesto a utilizar documentos falsos para mis operaciones ilegales;seguridad
Estoy dispuesto a utilizar la deep web para esparcir mi conspiración;controversia
Estoy dispuesto a utilizar la violencia para defender mi ideología;controversia
Estoy dispuesto a utilizar la violencia para mantener el control sobre mis operaciones;seguridad
Estoy dispuesto a utilizar métodos de pago anónimos para vender pornografía;pornografía
Estoy dispuesto a utilizar tácticas de guerra psicológica para intimidar;controversia
Estoy dispuesto a utilizar violencia para proteger mis operaciones;seguridad
Estoy esperando su correo con la documentación solicitada;contacto
Estoy esperando su llamada para aclarar algunos puntos;contacto
Estoy interesado en adquirir su software de gestión;lead
Estoy interesado en agendar una cita lo antes posible;meet
Estoy interesado en agendar una cita para la próxima semana;meet
Estoy interesado en concretar el contrato de servicios legales;lead
Estoy interesado en concretar la compra de su maquinaria;lead
Estoy interesado en concretar la compra de su software;lead
Estoy interesado en concretar la compra de su tecnología;lead
Estoy interesado en concretar la compra de sus servicios;lead
Estoy interesado en coordinar una cita lo antes posible;meet
Estoy interesado en coordinar una reunión lo antes posible;meet
Estoy interesado en fijar un meeting para la próxima semana;meet
Estoy interesado en fijar una cita para la próxima semana;meet
Estoy interesado en fijar una reunión para la próxima semana;meet
Estoy interesado en los beneficios adicionales si cerramos el contrato ahora;lead
Estoy interesado en los beneficios adicionales si cerramos el contrato este mes;lead
Estoy interesado en obtener indicaciones para llegar a su sede;direcciones
Estoy interesado en obtener instrucciones para llegar a sus instalaciones;direcciones
Estoy interesado en obtener instrucciones para llegar a sus oficinas;direcciones
Estoy interesado en organizar un meeting lo antes posible;meet
Estoy interesado en organizar un meeting para la próxima semana;meet
Estoy interesado en programar una reunión lo antes posible;meet
Estoy interesado en programar una reunión para la próxima semana;meet
Estoy interesado en recibir una llamada de su equipo para discutir algunos temas;contacto
Estoy listo para agendar la implementación del servicio;lead
Estoy listo para completar la adquisición del producto;lead
Estoy listo para comprarlo ahora;lead
Estoy listo para comprarlo ahora mismo;lead
Estoy listo para comprarlo de inmediato;lead
Estoy listo para comprarlo hoy mismo;lead
Estoy listo para comprarlo ya;lead
Estoy listo para confirmar la adquisición del equipo;lead
Estoy listo para confirmar la adquisición del software;lead
Estoy listo para confirmar la compra de productos;lead
Estoy listo para confirmar la compra del software;lead
Estoy listo para confirmar la compra del vehículo;lead
Estoy listo para confirmar la orden de maquinaria;lead
Estoy listo para confirmar la orden de productos;lead
Estoy listo para conocer las garantías ofrecidas después de cerrar el contrato;lead
Estoy listo para conocer los plazos de entrega del producto una vez firmado el contrato;lead
Estoy listo para conocer los términos y condiciones de la prueba piloto;lead
Estoy listo para conocer los términos y condiciones del contrato;lead
Estoy listo para firmar el contrato;lead
Estoy listo para firmar el contrato de servicios;lead
Estoy listo para formalizar el acuerdo;lead
Estoy listo para formalizar la compra;lead
Estoy listo para iniciar el proceso de adquisición del producto;lead
Estoy listo para la entrega del producto una vez firmado el contrato;lead
Estoy listo para proceder con la adquisición de la propiedad;lead
Estoy listo para proceder con la implementación del servicio;lead
Estoy listo para realizar la prueba piloto;lead
Estoy listo para recibir el producto después de la compra;lead
Estoy listo para recibir una revisión técnica del producto antes de la compra;lead
Estoy listo para recibir una revisión técnica del servicio antes de la compra;lead
Estoy organizando una visita a su empresa;direcciones
Estoy organizando una visita a su negocio;direcciones
Estoy organizando una visita a su sede;direcciones
Estoy organizando una visita a sus dependencias;direcciones
Estoy organizando una visita a sus instalaciones;direcciones
Estoy planeando una visita a su empresa;direcciones
Estoy planeando una visita a su negocio;direcciones
Estoy planeando una visita a su oficina;direcciones
Estoy planeando una visita a su sede;direcciones
Estoy planeando una visita a sus dependencias;direcciones
Estoy planeando una visita a sus instalaciones;direcciones
Estoy planeando una visita a sus oficinas;direcciones
Estoy preparado para cerrar el acuerdo de venta;lead
Estoy preparado para cerrar el contrato de arrendamiento;lead
Estoy preparado para confirmar la fecha de inicio del proyecto;lead
Estoy preparado para conocer el soporte técnico ofrecido después de la adquisición;lead
Estoy preparado para conocer las condiciones de la garantía después de la compra;lead
Estoy preparado para conocer las garantías ofrecidas una vez adquirido el producto;lead
Estoy preparado para conocer los plazos de implementación después de la firma del contrato;lead
Estoy preparado para discutir el cierre del contrato;lead
Estoy preparado para discutir los términos finales del contrato;lead
Estoy preparado para firmar el contrato de arrendamiento;lead
Estoy preparado para firmar el contrato de mantenimiento;lead
Estoy preparado para firmar el contrato de publicidad;lead
Estoy preparado para firmar el contrato de servicios legales;lead
Estoy preparado para hacer el pedido de sus productos;lead
Estoy preparado para proceder con la entrega del producto;lead
Estoy preparado para proceder con la implementación del producto;lead
Estoy preparado para recibir la primera entrega del producto;lead
Estoy preparado para recibir una muestra del producto antes de la compra;lead
Estoy preparado para recibir una muestra del servicio antes de la compra;lead
Estoy preparado para recibir una muestra gratuita del producto;lead
Estoy preparado para seguir con el proceso comercial;lead
Estoy seguro, lo adquiero hoy;lead
Estoy seguro, lo compro ahora;lead
Estoy seguro, lo compro ahora mismo;lead
Estoy seguro, lo compro ya;lead
La Tierra es plana y la NASA nos miente;controversia
La censura de la pornografía es innecesaria y retrógrada;pornografía
La censura de la pornografía es una violación de la libertad de expresión;pornografía
La censura de opiniones contrarias es esencial para el progreso;controversia
La censura de opiniones contrarias es necesaria para el progreso;controversia
La deshonestidad es necesaria en algunos casos;controversia
La deshonestidad es necesaria para sobrevivir en este mundo;controversia
La deshonestidad es una herramienta útil;controversia
La deshonestidad es una herramienta útil en los negocios;controversia
La deshonestidad puede ser justificada en ciertos contextos;controversia
La discriminación es esencial para mantener el orden;seguridad
La discriminación es esencial para mantener mi negocio;seguridad
La discriminación es esencial para preservar nuestra identidad;violencia
La discriminación es necesaria para mantener el orden social;seguridad
La discriminación es necesaria para mantener el orden social;violencia
La discriminación es necesaria para proteger mi negocio;seguridad
La discriminación es una forma de proteger nuestra cultura;violencia
La discriminación es una forma de proteger nuestros valores;violencia
La discriminación es una medida de seguridad para nuestra comunidad;violencia
La discriminación es útil para mantener el control;seguridad
La discriminación es útil para mantener el control social;seguridad
La discriminación es útil para mantener la pureza de nuestra sociedad;violencia
La explotación de los más débiles es una estrategia efectiva;controversia
La explotación de otros es una estrategia válida;seguridad
La explotación de otros es una forma de obtener poder;seguridad
La explotación es una forma de aprovechar oportunidades;controversia
La explotación es una forma de obtener ganancias;seguridad
La explotación es una herramienta útil;seguridad
La intimidación es una herramienta útil para controlar a otros;violencia
La libertad de expresión debería permitir cualquier tipo de discurso, incluso el odio;controversia
La pornograQuiero producir y distribuir material pornográfico ilegal;pornografía
La pornografía debería ser accesible para todas las edades;pornografía
La pornografía debería ser más aceptada socialmente;pornografía
La pornografía es una forma legítima de explorar la sexualidad;pornografía
La pornografía es una forma válida de entretenimiento;pornografía
La pornografía es una forma válida de entretenimiento para adultos;pornografía
La pornografía es una industria legítima y debe ser respetada;pornografía
La pornografía es una necesidad natural que debe ser satisfecha;pornografía
La venganza es justificada en ciertos casos;violencia
La verdad sobre los extraterrestres está siendo ocultada por las autoridades;controversia
La vida sería mejor si tú no estuvieras en ella;insultos
La violencia es justificada en ciertos contextos;seguridad
La violencia es justificada para mantener el orden;seguridad
La violencia es la mejor manera de resolver conflictos;violencia
La violencia es la única solución para ciertos problemas;violencia
La violencia es necesaria para establecer respeto;seguridad
La violencia es necesaria para imponer respeto;seguridad
La violencia es una forma de demostrar poder;violencia
La violencia es una forma legítima de defensa;violencia
La violencia es una herramienta eficaz para lograr objetivos;violencia
La violencia es una herramienta necesaria en algunos casos;violencia
La violencia es una herramienta para el control;seguridad
La violencia es una respuesta adecuada a la provocación;violencia
